Country_of_Operator,Operator_Owner,Users,Purpose,Class_of_Orbit,Type_of_Orbit,Perigee_km,Apogee_km,Eccentricity,Period_minutes,Launch_Mass_kg,Dry_Mass_kg,Power_watts,Date_of_Launch,Anticipated_Lifetime,Contractor,Country_of_Contractor,Launch_Site,Launch_Vehicle,Source_Used_for_Orbital_Data,longitude_radians_of_geo,Inclination_radians
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35879.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35892.0,8.0,161.0,47.0,0.0,97.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35555.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35932.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.5062191440000001
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35932.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,747.0,751.0,0.00028,99.8,689.0,556.0,1400.0,35932.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.509709803
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35932.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,36026.0,8.0,161.0,47.0,18.0,58.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,36046.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,35555.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36046.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36046.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36046.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36105.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,36105.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,780.0,0.00028,100.4,689.0,556.0,1400.0,36105.0,8.0,161.0,47.0,21.0,30.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,744.0,753.0,0.00063,99.8,689.0,556.0,1400.0,37298.0,8.0,161.0,47.0,21.0,29.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,777.0,778.0,7e-05,100.4,689.0,556.0,1400.0,37298.0,8.0,161.0,47.0,21.0,29.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,773.0,782.0,0.00063,100.4,689.0,556.0,1400.0,37298.0,8.0,161.0,47.0,21.0,29.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,776.0,779.0,0.00021,100.4,689.0,556.0,1400.0,37298.0,8.0,161.0,47.0,21.0,29.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,745.0,754.0,0.00063,99.8,689.0,556.0,1400.0,37298.0,8.0,161.0,47.0,21.0,29.0,36.0,nan,1.521927108
65.0,138.0,12.0,4.0,2.0,4.0,777.0,778.0,7e-05,100.4,689.0,556.0,1400.0,37427.0,8.0,161.0,47.0,12.0,101.0,36.0,nan,1.507964474
65.0,138.0,12.0,4.0,2.0,4.0,748.0,750.0,0.00014,99.8,689.0,556.0,1400.0,37427.0,8.0,161.0,47.0,12.0,101.0,36.0,nan,1.507964474
65.0,204.0,10.0,41.0,2.0,6.0,620.0,664.0,0.00314,97.5,236.0,nan,nan,41453.0,2.0,139.0,47.0,21.0,56.0,31.0,nan,1.7086773380000002
27.0,120.0,10.0,27.0,1.0,nan,35712.0,35872.0,0.0019,1436.0,1425.0,614.0,1660.0,41456.0,10.0,92.0,19.0,16.0,79.0,31.0,0.959931089,0.47298422700000003
27.0,120.0,10.0,31.0,2.0,6.0,817.0,823.0,0.00042,101.3,1360.0,nan,1200.0,37911.0,5.0,92.0,19.0,16.0,86.0,36.0,nan,1.7243853009999999
61.0,115.0,0.0,44.0,2.0,6.0,710.0,721.0,0.00078,99.1,1.0,nan,nan,40079.0,1.0,95.0,43.0,16.0,79.0,36.0,nan,1.7174039840000002
70.0,189.0,10.0,16.0,2.0,2.0,1332.0,1344.0,0.00078,112.4,553.0,510.0,500.0,39619.0,5.0,250.0,9.0,21.0,29.0,36.0,nan,1.1519173059999999
35.0,277.0,5.0,4.0,1.0,nan,35772.0,35801.0,0.00033999999999999997,1436.1,4400.0,1858.0,nan,38940.0,15.0,134.0,47.0,3.0,7.0,6.0,2.225469329,0.020769418
35.0,277.0,5.0,4.0,1.0,nan,35784.0,35789.0,5.9999999999999995e-05,1436.11,3531.0,1669.0,7200.0,36806.0,15.0,134.0,47.0,3.0,4.0,6.0,1.921607506,0.000174533
35.0,277.0,5.0,4.0,1.0,nan,35780.0,35791.0,0.00013000000000000002,1436.03,4500.0,nan,nan,41044.0,15.0,134.0,47.0,3.0,8.0,31.0,2.1642082719999998,0.000872665
35.0,277.0,5.0,4.0,1.0,nan,35778.0,35794.0,0.00018999999999999998,1436.09,2982.0,1308.0,5200.0,35766.0,12.0,31.0,47.0,3.0,1.0,6.0,2.234545041,0.000174533
35.0,277.0,5.0,4.0,1.0,nan,35788.0,35794.0,7e-05,1436.1,2500.0,1460.0,3500.0,37344.0,11.0,31.0,47.0,3.0,4.0,6.0,2.6878070480000003,0.000174533
35.0,277.0,5.0,4.0,1.0,nan,33782.0,37768.0,0.04729,1435.52,2900.0,1230.0,5200.0,36206.0,14.5,31.0,47.0,1.0,14.0,6.0,2.161590279,0.00122173
35.0,277.0,5.0,4.0,1.0,nan,35776.0,35797.0,0.00025,1436.1,4400.0,nan,nan,38819.0,12.0,134.0,47.0,15.0,138.0,6.0,2.304532744,0.000174533
35.0,277.0,5.0,4.0,1.0,nan,35780.0,35794.0,0.00016999999999999999,1436.12,4000.0,nan,nan,40046.0,15.0,134.0,47.0,3.0,7.0,5.0,2.486919651,0.000698132
27.0,117.0,0.0,12.0,2.0,nan,839.0,866.0,0.00187,102.0,3.0,nan,3.0,40828.0,1.0,96.0,19.0,16.0,79.0,36.0,nan,0.34906585
27.0,120.0,10.0,24.0,1.0,nan,35783.0,35789.0,7e-05,1436.08,1060.0,500.0,550.0,37511.0,0.5,92.0,19.0,13.0,94.0,6.0,1.292765377,0.000698132
37.0,144.0,5.0,4.0,1.0,nan,35786.0,35788.0,2e-05,1436.13,1300.0,nan,nan,40739.0,12.0,120.0,33.0,0.0,98.0,17.0,1.509709803,0.000523599
65.0,212.0,15.0,30.0,2.0,6.0,800.0,800.0,0.0,100.87,18000.0,10000.0,nan,36302.0,5.0,179.0,47.0,21.0,128.0,19.0,nan,1.106538746
65.0,212.0,15.0,30.0,2.0,6.0,202.0,1041.0,0.06,97.13,18000.0,10000.0,nan,37169.0,5.0,131.0,47.0,21.0,128.0,35.0,nan,1.7069320080000001
65.0,212.0,15.0,30.0,2.0,6.0,264.0,1050.0,0.055929999999999994,97.0,18000.0,10000.0,nan,38644.0,5.0,131.0,47.0,21.0,128.0,18.0,nan,1.7086773380000002
65.0,212.0,15.0,30.0,2.0,6.0,200.0,1000.0,0.05739,97.0,18000.0,10000.0,nan,40563.0,5.0,131.0,47.0,21.0,34.0,nan,nan,1.7069320080000001
65.0,212.0,15.0,30.0,2.0,6.0,257.0,997.0,0.052879999999999996,97.25,18000.0,10000.0,nan,41514.0,5.0,131.0,47.0,21.0,34.0,31.0,nan,1.7069320080000001
35.0,208.0,10.0,44.0,1.0,nan,35778.0,35792.0,0.00016999999999999999,1436.04,5800.0,nan,nan,39069.0,nan,155.0,24.0,19.0,48.0,6.0,2.549227905,0.000523599
35.0,145.0,10.0,44.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.1,4850.0,2450.0,nan,39501.0,nan,112.0,24.0,19.0,48.0,6.0,2.496693495,0.000349066
35.0,303.0,0.0,44.0,2.0,nan,651.0,667.0,0.00114,97.92,3.0,nan,nan,39836.0,1.0,254.0,24.0,19.0,48.0,24.0,nan,1.7109462659999999
54.0,154.0,12.0,15.0,2.0,6.0,676.0,698.0,0.00156,98.5,800.0,nan,955.0,38926.0,3.0,125.0,39.0,12.0,100.0,36.0,nan,1.713913325
54.0,154.0,12.0,12.0,2.0,6.0,679.0,696.0,0.0012,98.5,1000.0,nan,1300.0,41046.0,4.0,125.0,39.0,19.0,48.0,36.0,nan,1.713913325
54.0,154.0,12.0,12.0,2.0,6.0,535.0,552.0,0.00123,95.5,1000.0,nan,1400.0,41508.0,5.0,124.0,38.0,24.0,39.0,31.0,nan,1.70344135
48.0,171.0,15.0,30.0,2.0,nan,497.0,501.0,0.00029,94.6,1150.0,nan,nan,41452.0,nan,169.0,33.0,0.0,122.0,31.0,nan,1.30428455
54.0,151.0,16.0,4.0,1.0,nan,35780.0,35792.0,0.00014,1436.1,4450.0,nan,nan,38951.0,nan,8.0,9.0,15.0,138.0,6.0,1.9736183180000002,0.000349066
54.0,150.0,5.0,4.0,1.0,nan,35780.0,35794.0,0.00016999999999999999,1436.12,2850.0,1150.0,nan,40541.0,15.0,200.0,47.0,3.0,7.0,24.0,2.024581932,0.000872665
11.0,203.0,10.0,31.0,2.0,nan,291.0,317.0,0.00195,90.61,nan,nan,nan,41542.0,nan,82.0,5.0,5.0,55.0,24.0,nan,1.686686189
65.0,152.0,0.0,44.0,2.0,nan,498.0,499.0,7e-05,94.58,2.5,nan,nan,41597.0,1.0,119.0,47.0,22.0,74.0,24.0,nan,0.706858347
65.0,212.0,15.0,42.0,2.0,2.0,671.0,675.0,0.00028,98.2,14500.0,nan,nan,35727.0,5.0,133.0,47.0,21.0,128.0,22.0,nan,0.994837674
65.0,212.0,15.0,42.0,2.0,2.0,574.0,676.0,0.0072900000000000005,97.21,14500.0,nan,nan,36755.0,9.0,133.0,47.0,21.0,128.0,22.0,nan,1.186823891
65.0,212.0,15.0,42.0,2.0,2.0,713.0,716.0,0.00021,99.08,14500.0,nan,nan,38472.0,9.0,133.0,47.0,1.0,127.0,24.0,nan,0.995012207
65.0,197.0,10.0,16.0,2.0,6.0,702.0,703.0,7e-05,98.8,2744.0,2200.0,1500.0,36265.0,15.0,137.0,47.0,21.0,29.0,36.0,nan,1.713913325
65.0,197.0,10.0,16.0,2.0,6.0,700.0,705.0,0.00035,98.8,2780.0,1512.0,4300.0,41316.0,5.0,200.0,47.0,21.0,19.0,24.0,nan,1.713913325
29.0,122.0,10.0,15.0,2.0,6.0,617.0,637.0,0.00143,97.2,60.0,nan,14.0,39092.0,nan,246.0,15.0,13.0,88.0,36.0,nan,1.705186679
1.0,9.0,5.0,4.0,2.0,2.0,610.0,668.0,0.00414,97.5,nan,12.0,nan,37610.0,nan,227.0,47.0,0.0,41.0,36.0,nan,1.127482697
1.0,9.0,5.0,4.0,2.0,2.0,603.0,717.0,0.00811,97.9,nan,12.0,nan,37610.0,nan,227.0,47.0,0.0,41.0,36.0,nan,1.127482697
67.0,318.0,15.0,4.0,1.0,nan,35760.0,35812.0,0.00062,1436.1,3400.0,1388.0,1200.0,32882.0,10.0,83.0,47.0,6.0,116.0,6.0,1.746725515,0.139102741
48.0,171.0,15.0,30.0,2.0,6.0,900.0,911.0,0.0007599999999999999,103.1,5000.0,nan,nan,40137.0,nan,257.0,33.0,12.0,110.0,36.0,nan,1.172861257
48.0,253.0,10.0,4.0,1.0,nan,35778.0,35793.0,0.00018,1436.8,950.0,nan,nan,40888.0,nan,94.0,34.0,0.0,98.0,8.0,nan,0.084648469
48.0,253.0,10.0,4.0,1.0,nan,35772.0,35801.0,0.00033999999999999997,1436.09,1282.0,950.0,nan,41215.0,nan,197.0,33.0,0.0,98.0,24.0,-0.27925268,0.003839724
41.0,29.0,10.0,44.0,2.0,6.0,984.0,1014.0,0.0020399999999999997,105.1,47.0,nan,56.0,37235.0,0.5,40.0,28.0,0.0,133.0,36.0,nan,1.731366618
26.0,28.0,0.0,44.0,2.0,nan,305.0,1297.0,0.06917000000000001,100.9,1.0,nan,nan,40952.0,nan,38.0,18.0,3.0,132.0,36.0,nan,1.21300383
65.0,328.0,0.0,44.0,2.0,nan,457.0,816.0,0.02562,97.45,2.0,nan,nan,40844.0,nan,266.0,47.0,21.0,38.0,24.0,nan,1.774999849
65.0,327.0,0.0,44.0,2.0,nan,443.0,886.0,0.03149,98.0,1.0,nan,nan,41614.0,nan,265.0,47.0,21.0,19.0,33.0,nan,2.09963109
39.0,163.0,5.0,4.0,1.0,nan,35782.0,35791.0,0.00011,1436.12,1450.0,650.0,1200.0,35383.0,11.5,31.0,47.0,3.0,4.0,6.0,2.583087293,0.019024088999999998
39.0,163.0,5.0,4.0,1.0,nan,35778.0,35794.0,0.00018999999999999998,1436.1,4900.0,3220.0,10800.0,39062.0,15.0,31.0,47.0,0.0,98.0,6.0,1.5976743969999998,0.0
39.0,163.0,5.0,4.0,1.0,nan,35728.0,35788.0,0.0007099999999999999,1434.6,2417.0,nan,nan,39985.0,15.0,200.0,47.0,0.0,139.0,24.0,1.596976266,0.000698132
28.0,121.0,10.0,16.0,2.0,nan,853.0,868.0,0.0010400000000000001,102.2,1000.0,nan,nan,40828.0,5.0,97.0,19.0,16.0,79.0,36.0,nan,0.34906585
65.0,214.0,15.0,42.0,1.0,nan,35598.0,35976.0,0.00448,1436.13,8000.0,4000.0,nan,34573.0,nan,31.0,47.0,1.0,129.0,6.0,-0.487819526,0.08901179199999999
65.0,214.0,15.0,42.0,1.0,nan,33674.0,37900.0,0.05012,1436.12,8000.0,4000.0,nan,35179.0,nan,31.0,47.0,1.0,129.0,6.0,-0.410326907,0.12793263400000002
48.0,166.0,15.0,4.0,0.0,3.0,961.0,39388.0,0.72382,645.98,2500.0,nan,nan,40484.0,nan,201.0,33.0,12.0,105.0,24.0,nan,1.09606677
48.0,166.0,15.0,4.0,0.0,3.0,964.0,39396.0,0.72377,717.88,2500.0,nan,nan,40667.0,nan,201.0,33.0,12.0,105.0,24.0,nan,1.09606677
48.0,166.0,15.0,4.0,0.0,3.0,1006.0,39362.0,0.72223,718.04,nan,nan,nan,41227.0,nan,93.0,33.0,12.0,105.0,24.0,nan,1.09484504
48.0,252.0,10.0,24.0,2.0,4.0,818.0,820.0,0.00014,101.3,2700.0,nan,nan,40073.0,5.0,276.0,33.0,0.0,107.0,36.0,nan,1.720894642
42.0,69.0,11.0,17.0,1.0,nan,35784.0,35791.0,8e-05,1436.15,2000.0,nan,nan,41095.0,7.0,250.0,9.0,3.0,8.0,31.0,nan,0.031415927
42.0,69.0,11.0,17.0,1.0,nan,35770.0,35797.0,0.00032,1435.96,696.0,320.0,200.0,35675.0,5.0,7.0,9.0,3.0,7.0,6.0,-1.009672972,0.082205008
42.0,69.0,11.0,17.0,1.0,nan,35781.0,35793.0,0.00014,1436.1,2000.0,1000.0,700.0,37489.0,12.0,7.0,9.0,3.0,7.0,6.0,0.16179202199999998,0.008028515
42.0,69.0,11.0,17.0,1.0,nan,35775.0,35795.0,0.00023999999999999998,1436.0,2000.0,1000.0,700.0,38707.0,12.0,11.0,10.0,3.0,9.0,6.0,-0.000349066,0.005061455
42.0,68.0,11.0,17.0,2.0,4.0,820.0,821.0,7e-05,101.3,4193.0,3750.0,nan,39009.0,5.0,73.0,13.0,0.0,112.0,36.0,nan,1.7226399719999999
42.0,68.0,11.0,17.0,2.0,4.0,819.0,822.0,0.00021,101.3,4085.0,nan,nan,41169.0,5.0,73.0,13.0,0.0,105.0,24.0,nan,1.7226399719999999
40.0,272.0,13.0,4.0,1.0,nan,35784.0,35791.0,8e-05,1436.16,2900.0,nan,3500.0,41262.0,15.0,200.0,47.0,3.0,20.0,24.0,-2.005383311,0.00122173
65.0,312.0,15.0,4.0,1.0,nan,35754.0,35819.0,0.0007700000000000001,1436.13,4536.0,nan,8000.0,34372.0,10.0,137.0,47.0,1.0,126.0,6.0,-0.6789330790000001,0.104545222
65.0,312.0,15.0,4.0,1.0,nan,35765.0,35809.0,0.0005200000000000001,1436.13,4536.0,nan,8000.0,35009.0,10.0,137.0,47.0,1.0,126.0,10.0,0.068765973,0.006108651999999999
65.0,312.0,15.0,4.0,1.0,nan,35764.0,35768.0,5e-05,1435.04,4536.0,nan,8000.0,36949.0,12.0,137.0,47.0,1.0,127.0,20.0,-1.185078562,0.078539816
65.0,312.0,15.0,4.0,1.0,nan,35753.0,35820.0,0.00079,1436.12,4536.0,nan,8000.0,37272.0,0.0,137.0,47.0,1.0,127.0,10.0,0.068416907,0.060213859
65.0,312.0,15.0,4.0,1.0,nan,35768.0,35806.0,0.00045,1436.13,4536.0,nan,8000.0,37719.0,12.0,137.0,47.0,1.0,127.0,6.0,-1.570447261,0.014311700000000004
48.0,149.0,0.0,15.0,2.0,nan,1481.0,1510.0,0.0018399999999999998,115.9,65.0,35.0,40.0,41118.0,1.0,116.0,33.0,12.0,100.0,36.0,nan,1.439896633
48.0,157.0,10.0,32.0,2.0,6.0,805.0,821.0,0.0011099999999999999,101.2,110.0,nan,220.0,41112.0,3.0,129.0,33.0,0.0,111.0,36.0,nan,1.72613063
9.0,31.0,10.0,1.0,2.0,6.0,817.0,832.0,0.0010400000000000001,101.4,53.0,53.0,35.0,37802.0,1.0,69.0,3.0,12.0,100.0,36.0,nan,1.7226399719999999
48.0,181.0,0.0,44.0,2.0,6.0,669.0,690.0,0.00149,98.3,64.0,nan,nan,37891.0,nan,162.0,33.0,12.0,53.0,36.0,nan,1.7069320080000001
68.0,179.0,5.0,4.0,1.0,nan,35763.0,35809.0,0.00055,1436.09,2850.0,1330.0,3300.0,35175.0,12.0,228.0,3.0,3.0,3.0,6.0,-1.8575539230000002,0.023911011
68.0,179.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.09,2850.0,1330.0,3300.0,34796.0,10.0,85.0,47.0,1.0,15.0,6.0,-1.766447736,0.070162236
65.0,317.0,13.0,44.0,2.0,6.0,500.0,525.0,0.00182,94.9,587.0,nan,575.0,36597.0,3.0,26.0,47.0,21.0,123.0,21.0,nan,1.699950691
35.0,148.0,10.0,26.0,1.0,nan,35778.0,35796.0,0.00021,1436.1,2900.0,1250.0,2700.0,38409.0,5.0,223.0,47.0,19.0,48.0,6.0,2.444682683,0.00122173
35.0,147.0,10.0,24.0,1.0,nan,35776.0,35797.0,0.00025,1436.1,2900.0,1250.0,2700.0,38766.0,5.0,157.0,24.0,19.0,48.0,6.0,2.531774613,0.000174533
65.0,67.0,15.0,4.0,1.0,nan,35800.0,35800.0,0.0,1436.1,6804.0,nan,nan,40963.0,0.5,137.0,47.0,1.0,19.0,2.0,nan,nan
65.0,67.0,15.0,4.0,1.0,nan,35800.0,35900.0,0.00118,1436.1,6804.0,nan,nan,41474.0,0.5,137.0,47.0,1.0,19.0,2.0,nan,nan
55.0,132.0,10.0,4.0,2.0,4.0,654.0,659.0,0.00036,97.9,20.0,15.0,20.0,38339.0,nan,107.0,40.0,3.0,9.0,36.0,nan,1.7174039840000002
55.0,132.0,10.0,10.0,2.0,4.0,583.0,672.0,0.00636,97.3,20.0,15.0,20.0,40023.0,nan,107.0,40.0,0.0,39.0,36.0,nan,1.712167996
76.0,174.0,15.0,4.0,1.0,nan,35775.0,35795.0,0.00023999999999999998,1436.04,1430.0,660.0,1200.0,34311.0,7.0,148.0,9.0,1.0,29.0,6.0,-0.611737903,0.12793263400000002
65.0,66.0,16.0,28.0,3.0,nan,19781.0,20582.0,0.015080000000000001,717.94,1816.0,844.0,700.0,33203.0,7.5,210.0,47.0,1.0,29.0,nan,nan,0.973544657
65.0,66.0,16.0,28.0,3.0,nan,19959.0,20403.0,0.00836,717.93,1816.0,844.0,700.0,33792.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20120.0,20244.0,0.00234,717.97,1816.0,844.0,700.0,34146.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.954695101
65.0,66.0,16.0,28.0,3.0,nan,20104.0,20260.0,0.00294,717.97,1816.0,844.0,700.0,34268.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,19986.0,20315.0,0.0062,716.69,1816.0,844.0,700.0,34403.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.958185759
65.0,66.0,16.0,28.0,3.0,nan,20080.0,20284.0,0.0038399999999999997,717.97,1816.0,844.0,700.0,35152.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.954695101
65.0,66.0,16.0,28.0,3.0,nan,20134.0,20227.0,0.00175,717.91,1816.0,844.0,700.0,35262.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,19912.0,20449.0,0.01011,717.91,1816.0,844.0,700.0,35740.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.958185759
65.0,66.0,16.0,28.0,3.0,nan,20109.0,20257.0,0.00279,718.01,1816.0,844.0,700.0,34211.0,7.5,210.0,47.0,1.0,29.0,22.0,nan,0.95644043
65.0,66.0,16.0,28.0,3.0,nan,20188.0,20224.0,0.0006799999999999999,718.94,1630.0,nan,nan,40326.0,12.0,31.0,47.0,1.0,33.0,24.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20451.0,20464.0,0.00023999999999999998,729.18,1630.0,nan,nan,40740.0,12.0,31.0,47.0,1.0,33.0,24.0,nan,0.960454687
65.0,66.0,16.0,28.0,3.0,nan,20174.0,20191.0,0.00032,718.0,1630.0,nan,1136.0,41186.0,10.0,31.0,47.0,1.0,33.0,24.0,nan,0.9590584240000001
65.0,66.0,16.0,28.0,3.0,nan,20184.0,20247.0,0.00118,719.32,1630.0,nan,1136.0,41409.0,10.0,31.0,47.0,1.0,19.0,24.0,nan,0.961501885
65.0,66.0,16.0,28.0,3.0,nan,19963.0,20327.0,0.00686,716.47,2217.0,980.0,1136.0,37976.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.9616764179999999
65.0,66.0,16.0,28.0,3.0,nan,20089.0,20276.0,0.00352,717.98,2217.0,980.0,1136.0,38066.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20072.0,20292.0,0.00414,717.96,2217.0,980.0,1136.0,38161.0,10.0,131.0,47.0,1.0,29.0,24.0,nan,0.9663888070000001
65.0,66.0,16.0,28.0,3.0,nan,19938.0,20426.0,0.00919,718.0,2217.0,980.0,1136.0,38297.0,10.0,131.0,47.0,1.0,29.0,3.0,nan,0.95644043
65.0,66.0,16.0,28.0,3.0,nan,20123.0,20247.0,0.00233,718.09,2217.0,980.0,1136.0,35634.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.958185759
65.0,66.0,16.0,28.0,3.0,nan,20096.0,20268.0,0.00324,717.97,2217.0,980.0,1136.0,36440.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.925024504
65.0,66.0,16.0,28.0,3.0,nan,20133.0,20234.0,0.0019,718.03,2217.0,980.0,1136.0,36657.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.958185759
65.0,66.0,16.0,28.0,3.0,nan,20184.0,20427.0,0.00455,722.98,2217.0,980.0,1136.0,36723.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20177.0,20498.0,0.00601,724.28,2217.0,980.0,1136.0,36840.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20104.0,20266.0,0.00305,718.09,2217.0,980.0,1136.0,36921.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20155.0,20344.0,0.00355,720.71,2217.0,980.0,1136.0,37650.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.959931089
65.0,66.0,16.0,28.0,3.0,nan,20063.0,20433.0,0.00695,720.65,2217.0,980.0,1136.0,37711.0,10.0,131.0,47.0,1.0,29.0,22.0,nan,0.958185759
65.0,66.0,16.0,28.0,3.0,nan,20142.0,20221.0,0.00149,717.95,2217.0,980.0,1136.0,38621.0,10.0,131.0,47.0,1.0,29.0,24.0,nan,0.9613273520000001
65.0,66.0,16.0,28.0,3.0,nan,20020.0,20342.0,0.00606,717.93,2060.0,nan,nan,38985.0,10.0,137.0,47.0,1.0,29.0,24.0,nan,0.9588838909999999
65.0,66.0,16.0,28.0,3.0,nan,20206.0,20366.0,0.003,722.19,2060.0,nan,nan,39038.0,10.0,137.0,47.0,1.0,29.0,24.0,nan,0.9602801540000001
65.0,66.0,16.0,28.0,3.0,nan,20149.0,20213.0,0.00121,717.93,2217.0,980.0,1136.0,39372.0,10.0,137.0,47.0,1.0,29.0,nan,nan,0.95644043
65.0,66.0,16.0,28.0,3.0,nan,20150.0,20311.0,0.00303,719.92,2060.0,nan,nan,39436.0,10.0,137.0,47.0,1.0,29.0,24.0,nan,0.959232957
65.0,66.0,16.0,28.0,3.0,nan,20135.0,20152.0,0.00032,716.4,2217.0,980.0,1136.0,39522.0,10.0,131.0,47.0,1.0,29.0,24.0,nan,0.9616764179999999
65.0,66.0,16.0,28.0,3.0,nan,20160.0,20209.0,0.0009199999999999999,718.07,2059.0,980.0,1136.0,40042.0,10.0,137.0,47.0,1.0,29.0,24.0,nan,0.9620254840000001
